[44.17717633608502,57.189404327237845,61.91077244331922,64.01800945618655,65.22786886121514,66.5455638337118,67.63019643925223,68.01035837496971,69.27720622956359,69.44865735924601,70.22156246746736,70.22214963758154,70.90342320615807,71.28608846663239,72.34267077231755,72.62067149680631,72.91997582668522,73.45188212107352,73.45188357858186,73.45188357858194,73.57617092619806,73.817932481943,73.82951746613611,74.5034219199783,74.50342198110512,74.50342198110512,74.50342198110512,74.50342198110512,74.50342198110512,74.50342198110512,74.50342198110512]
[44.387894250103265,62.87273385391003,66.35328073262168,69.37621554838326,69.37624693382857,70.18713190682165,72.03607218322601,72.18845188540251,72.84739764599054,72.95831590129465,73.4265063823001,73.42654569193655,73.63555284430414,73.63555284582975,74.53043695412562,74.61140879723251,74.8386601151881,75.0634959652456,75.33382370515478,75.90891077220212,75.93617686030655,75.95977792525883,76.66244359782775,76.66244361776798,76.88733633886486,77.34815024265737,77.48218801955517,77.97649034437788,77.97659811866001,77.97659811866002,77.97659811866002]
[44.94272070823139,59.793080749625084,65.35708559384516,67.91424137579573,69.20307883905303,71.39322880423636,72.83153883032996,73.29899965193631,74.04608285569874,74.49310961680523,74.97836399648362,75.57220399192495,75.640030351793,75.64012351192707,75.8308923281431,75.84700123117366,78.0468076915826,78.85911260068757,78.85916635544275,79.1519601696748,79.15663908626173,79.15663908626173,79.38707202099144,79.40150628169961,79.4015072040439,79.50055355048963,79.50119716939122,79.50121397115475,79.69026943798212,79.69026944182687,79.89105315590534]
[47.25920519412345,60.62197544544466,67.47231069548178,69.40874954749314,69.40875012567038,71.06630185796017,72.49372551464596,74.25917584180243,74.73942862026693,75.8859976369646,76.40697736261068,76.58666782782633,76.58666918160782,76.89964917724211,76.90180015924835,77.19979298491751,77.40628996324884,77.40629025084479,77.741036744112,77.74103732795432,77.9594698991503,78.03644655255599,78.31742701937183,78.41738957847618,79.22643751008984,80.38116479046191,80.3887957889831,80.38879578900199,80.60496827227107,80.90329630630191,80.90342622756947]
[44.723800237808796,59.840547970986925,63.01308163102594,68.54765466825242,71.532586484988,71.90156058560821,74.11404487904129,74.71245472479957,75.07700484941122,75.38575792186029,75.73744576709667,76.9269095686961,77.53550033527672,77.59313906433277,78.10735487369398,78.60855319423577,78.65163245795074,80.15458147370899,80.61335229427881,80.63443747658303,80.85410992018444,81.04280064319293,81.37210549688295,81.50480840384644,81.81566784515626,81.81566813989318,81.81566813989319,81.81566813989319,81.81566813989319,81.897174439292,81.92056575420611]
[46.69245191640662,59.17846881695996,65.06104501368478,66.4294623408866,68.6509323660594,69.28345746651017,71.34385209287295,71.44283666455587,72.08181341079438,72.08235157608095,72.12293763036195,72.51972473392584,72.63562515836273,73.27722536397232,74.1161244474531,74.79338957784046,75.11602614751672,75.11602629162182,75.71383554872276,75.72104204721755,76.0997023450475,76.23178582592612,77.17698206265834,77.64879236435104,77.76621862263957,77.80351830990861,77.81925927736228,77.96863198481341,77.96863219263065,77.96863219263065,77.96863219263065]
[50.1654536499696,60.6303021562706,64.29724188227024,65.21051557007195,66.25027603195248,66.98854332494076,67.49161314264737,68.06789191767311,69.2450731879918,69.83004864401599,70.30013646371799,70.94306515744917,70.94311325910216,71.77399954757814,71.77400075799228,72.06155921854118,72.0615600728556,72.26297617484869,72.66974972897023,72.71861972682022,72.71861972682024,72.86693747759897,72.86693747783796,72.86693747783798,72.88922335954236,73.23962940067352,73.77344336380273,73.79650274653225,73.90274815512099,73.9027481601794,74.68556581163602]
[46.426256982634825,63.11187328362103,67.9947862033226,71.49298749983105,72.97988146798288,74.56407466251238,75.83732518660524,76.3568997818275,76.4949038384849,76.6490060188396,77.2142997761428,77.39370818545821,77.69148569772099,78.41419922567152,79.22060978284482,79.22061700215677,79.76702509437759,79.83347427356347,79.83359412021096,79.85123154117113,80.05637518502199,80.54400697375539,80.62948693876035,81.0431674681685,81.29048198928595,81.29048212924364,81.58326777524098,81.58381871074059,81.58381871077233,82.04184403371684,82.17608172114657]
[48.73671639795186,62.639810004073354,65.15788258445747,66.62365958336954,67.9355635913695,68.46393921345715,68.78575437050308,69.8072771221616,70.13737599682526,70.30590332490678,70.34565621932596,70.34565621932599,70.72251303937215,71.68101045226689,71.78302067469615,72.36534181007912,72.84964889683542,73.17264707453175,73.17909763584878,73.17909763823367,73.20883825622855,73.32133799051871,73.32134044187329,73.3562448878308,73.55814090268683,73.63819832273307,73.95439755495899,74.36280712172221,74.3750331417702,74.49276995855247,74.49400913654543]
[46.62085039057073,62.92076002225544,67.61123870864141,69.50743608457746,70.07867450736813,72.8152702467008,74.15216493334152,74.36348460156296,75.52003681635634,75.76251192872552,75.76251192914232,75.76251192914232,75.82450835919836,75.9651069500483,76.05320120908063,76.66669948178937,76.72138980468017,76.72138980472852,76.72138980472852,76.72138980472852,76.87213330847662,77.08056301135984,77.19464489702102,77.58768377068542,77.89465536936109,78.33487745849688,78.39044720370508,78.93711534105232,79.56235690664022,79.61881243620145,79.70148938671888]
